scc_id,size,members,dag_indegree,dag_outdegree,dag_level,external_out_edges,external_in_edges,internal_edges,source_like_score,is_source_scc,is_source_like_hub
585,1,720575940624070090,0,3,0,3,0,0,6,True,True
587,1,720575940637388004,0,3,0,3,0,0,6,True,True
373,1,720575940630174326,1,3,3,3,1,0,4,False,True
456,1,720575940633572004,1,3,1,3,1,0,4,False,True
511,1,720575940625442570,1,3,2,3,1,0,4,False,True
406,1,720575940623386077,0,2,0,2,0,0,4,True,True
410,1,720575940627662279,0,2,0,2,0,0,4,True,True
412,1,720575940613598887,0,2,0,2,0,0,4,True,True
414,1,720575940631463272,0,2,0,2,0,0,4,True,True
419,1,720575940623676600,0,2,0,2,0,0,4,True,True
430,1,720575940633786012,0,2,0,2,0,0,4,True,True
448,1,720575940613663658,0,2,0,2,0,0,4,True,True
452,1,720575940619046469,0,2,0,2,0,0,4,True,True
458,1,720575940631783528,0,2,0,2,0,0,4,True,True
472,1,720575940631207388,0,2,0,2,0,0,4,True,True
496,1,720575940632465962,0,2,0,2,0,0,4,True,True
498,1,720575940625390828,0,2,0,2,0,0,4,True,True
535,1,720575940619470256,0,2,0,2,0,0,4,True,True
537,1,720575940627277754,0,2,0,2,0,0,4,True,True
539,1,720575940615954070,0,2,0,2,0,0,4,True,True
555,1,720575940626078864,0,2,0,2,0,0,4,True,True
559,1,720575940640163773,0,2,0,2,0,0,4,True,True
590,1,720575940647820676,0,2,0,2,0,0,4,True,True
591,1,720575940622955852,0,2,0,2,0,0,4,True,True
596,1,720575940622304895,0,2,0,2,0,0,4,True,True
308,1,720575940614303890,1,2,3,2,1,0,2,False,True
332,1,720575940614710509,1,2,3,2,1,0,2,False,True
370,1,720575940622819464,1,2,5,2,1,0,2,False,True
394,1,720575940638269757,1,2,3,2,1,0,2,False,True
440,1,720575940620595113,1,2,1,2,1,0,2,False,True
460,1,720575940618323234,1,2,1,2,1,0,2,False,True
514,1,720575940631848234,1,2,4,2,1,0,2,False,True
592,1,720575940605215665,0,1,0,3,0,0,4,True,False
593,1,720575940621943984,0,1,0,2,0,0,3,True,False
597,1,720575940628863994,0,1,0,2,0,0,3,True,False
599,1,720575940628107881,0,1,0,2,0,0,3,True,False
400,1,720575940618085189,0,1,0,1,0,0,2,True,False
401,1,720575940627000363,0,1,0,1,0,0,2,True,False
402,1,720575940626754409,0,1,0,1,0,0,2,True,False
403,1,720575940611756441,0,1,0,1,0,0,2,True,False
407,1,720575940632326298,0,1,0,1,0,0,2,True,False
408,1,720575940625748764,0,1,0,1,0,0,2,True,False
415,1,720575940619928417,0,1,0,1,0,0,2,True,False
416,1,720575940634147991,0,1,0,1,0,0,2,True,False
417,1,720575940604589856,0,1,0,1,0,0,2,True,False
418,1,720575940612718563,0,1,0,1,0,0,2,True,False
420,1,720575940643300493,0,1,0,1,0,0,2,True,False
421,1,720575940638792937,0,1,0,1,0,0,2,True,False
422,1,720575940614370531,0,1,0,1,0,0,2,True,False
423,1,720575940614959254,0,1,0,1,0,0,2,True,False
424,1,720575940631032657,0,1,0,1,0,0,2,True,False
436,1,720575940626710576,0,1,0,1,0,0,2,True,False
437,1,720575940614343917,0,1,0,1,0,0,2,True,False
449,1,720575940614261610,0,1,0,1,0,0,2,True,False
461,1,720575940629121527,0,1,0,1,0,0,2,True,False
462,1,720575940632220985,0,1,0,1,0,0,2,True,False
463,1,720575940620159366,0,1,0,1,0,0,2,True,False
465,1,720575940613864298,0,1,0,1,0,0,2,True,False
466,1,720575940611203282,0,1,0,1,0,0,2,True,False
467,1,720575940617254261,0,1,0,1,0,0,2,True,False
468,1,720575940627176695,0,1,0,1,0,0,2,True,False
469,1,720575940638770148,0,1,0,1,0,0,2,True,False
470,1,720575940621417454,0,1,0,1,0,0,2,True,False
473,1,720575940615127471,0,1,0,1,0,0,2,True,False
474,1,720575940637203934,0,1,0,1,0,0,2,True,False
475,1,720575940618090457,0,1,0,1,0,0,2,True,False
476,1,720575940631328738,0,1,0,1,0,0,2,True,False
477,1,720575940638164864,0,1,0,1,0,0,2,True,False
478,1,720575940627235386,0,1,0,1,0,0,2,True,False
479,1,720575940634477163,0,1,0,1,0,0,2,True,False
480,1,720575940623767188,0,1,0,1,0,0,2,True,False
481,1,720575940608035374,0,1,0,1,0,0,2,True,False
482,1,720575940614018060,0,1,0,1,0,0,2,True,False
483,1,720575940619953391,0,1,0,1,0,0,2,True,False
484,1,720575940622368295,0,1,0,1,0,0,2,True,False
485,1,720575940609648395,0,1,0,1,0,0,2,True,False
486,1,720575940632084705,0,1,0,1,0,0,2,True,False
487,1,720575940632607948,0,1,0,1,0,0,2,True,False
488,1,720575940620010409,0,1,0,1,0,0,2,True,False
489,1,720575940620031308,0,1,0,1,0,0,2,True,False
490,1,720575940627322627,0,1,0,1,0,0,2,True,False
491,1,720575940627106173,0,1,0,1,0,0,2,True,False
492,1,720575940623454216,0,1,0,1,0,0,2,True,False
493,1,720575940647563316,0,1,0,1,0,0,2,True,False
494,1,720575940615933919,0,1,0,1,0,0,2,True,False
499,1,720575940622539252,0,1,0,1,0,0,2,True,False
500,1,720575940617928763,0,1,0,1,0,0,2,True,False
501,1,720575940624939824,0,1,0,1,0,0,2,True,False
502,1,720575940642707360,0,1,0,1,0,0,2,True,False
503,1,720575940623554072,0,1,0,1,0,0,2,True,False
505,1,720575940620083335,0,1,0,1,0,0,2,True,False
506,1,720575940627018259,0,1,0,1,0,0,2,True,False
507,1,720575940613376242,0,1,0,1,0,0,2,True,False
518,1,720575940609790987,0,1,0,1,0,0,2,True,False
519,1,720575940638198342,0,1,0,1,0,0,2,True,False
520,1,720575940629123177,0,1,0,1,0,0,2,True,False
522,1,720575940630434678,0,1,0,1,0,0,2,True,False
523,1,720575940619455829,0,1,0,1,0,0,2,True,False
526,1,720575940624037639,0,1,0,1,0,0,2,True,False
527,1,720575940632427091,0,1,0,1,0,0,2,True,False
528,1,720575940619990804,0,1,0,1,0,0,2,True,False
529,1,720575940629949495,0,1,0,1,0,0,2,True,False
532,1,720575940624631530,0,1,0,1,0,0,2,True,False
533,1,720575940633883022,0,1,0,1,0,0,2,True,False
546,1,720575940615581964,0,1,0,1,0,0,2,True,False
547,1,720575940620779553,0,1,0,1,0,0,2,True,False
551,1,720575940627211401,0,1,0,1,0,0,2,True,False
552,1,720575940622350156,0,1,0,1,0,0,2,True,False
553,1,720575940623740771,0,1,0,1,0,0,2,True,False
556,1,720575940617160862,0,1,0,1,0,0,2,True,False
557,1,720575940631476588,0,1,0,1,0,0,2,True,False
560,1,720575940634748385,0,1,0,1,0,0,2,True,False
561,1,720575940623493559,0,1,0,1,0,0,2,True,False
562,1,720575940635970446,0,1,0,1,0,0,2,True,False
563,1,720575940627093766,0,1,0,1,0,0,2,True,False
567,1,720575940622784717,0,1,0,1,0,0,2,True,False
568,1,720575940627759753,0,1,0,1,0,0,2,True,False
569,1,720575940622045534,0,1,0,1,0,0,2,True,False
580,1,720575940618460857,0,1,0,1,0,0,2,True,False
581,1,720575940622555869,0,1,0,1,0,0,2,True,False
582,1,720575940630149531,0,1,0,1,0,0,2,True,False
588,1,720575940622939101,0,1,0,1,0,0,2,True,False
594,1,720575940632787816,0,1,0,1,0,0,2,True,False
598,1,720575940615420358,0,1,0,1,0,0,2,True,False
600,1,720575940634689561,0,1,0,1,0,0,2,True,False
601,1,720575940655611553,0,1,0,1,0,0,2,True,False
602,1,720575940609925589,0,1,0,1,0,0,2,True,False
603,1,720575940628314643,0,1,0,1,0,0,2,True,False
604,1,720575940636275124,0,1,0,1,0,0,2,True,False
605,1,720575940606654386,0,1,0,1,0,0,2,True,False
606,1,720575940611667154,0,1,0,1,0,0,2,True,False
607,1,720575940615266866,0,1,0,1,0,0,2,True,False
608,1,720575940636847167,0,1,0,1,0,0,2,True,False
609,1,720575940613857251,0,1,0,1,0,0,2,True,False
610,1,720575940626222681,0,1,0,1,0,0,2,True,False
611,1,720575940626971560,0,1,0,1,0,0,2,True,False
612,1,720575940632769678,0,1,0,1,0,0,2,True,False
613,1,720575940610580578,0,1,0,1,0,0,2,True,False
614,1,720575940608810798,0,1,0,1,0,0,2,True,False
615,1,720575940624234644,0,1,0,1,0,0,2,True,False
616,1,720575940632164044,0,1,0,1,0,0,2,True,False
617,1,720575940639250741,0,1,0,1,0,0,2,True,False
618,1,720575940646433076,0,1,0,1,0,0,2,True,False
619,1,720575940618420278,0,1,0,1,0,0,2,True,False
620,1,720575940635540887,0,1,0,1,0,0,2,True,False
621,1,720575940606513342,0,1,0,1,0,0,2,True,False
622,1,720575940618786205,0,1,0,1,0,0,2,True,False
623,1,720575940609063800,0,1,0,1,0,0,2,True,False
624,1,720575940629763663,0,1,0,1,0,0,2,True,False
625,1,720575940613709983,0,1,0,1,0,0,2,True,False
626,1,720575940618491038,0,1,0,1,0,0,2,True,False
627,1,720575940622490381,0,1,0,1,0,0,2,True,False
628,1,720575940624185904,0,1,0,1,0,0,2,True,False
629,1,720575940626810442,0,1,0,1,0,0,2,True,False
630,1,720575940631679530,0,1,0,1,0,0,2,True,False
631,1,720575940632378695,0,1,0,1,0,0,2,True,False
632,1,720575940633611883,0,1,0,1,0,0,2,True,False
633,1,720575940635542895,0,1,0,1,0,0,2,True,False
634,1,720575940636890224,0,1,0,1,0,0,2,True,False
635,1,720575940614282134,0,1,0,1,0,0,2,True,False
636,1,720575940624689610,0,1,0,1,0,0,2,True,False
637,1,720575940630588101,0,1,0,1,0,0,2,True,False
638,1,720575940615279419,0,1,0,1,0,0,2,True,False
639,1,720575940618697506,0,1,0,1,0,0,2,True,False
640,1,720575940618931229,0,1,0,1,0,0,2,True,False
641,1,720575940627167253,0,1,0,1,0,0,2,True,False
642,1,720575940631016275,0,1,0,1,0,0,2,True,False
643,1,720575940632034724,0,1,0,1,0,0,2,True,False
644,1,720575940612944298,0,1,0,1,0,0,2,True,False
645,1,720575940619962422,0,1,0,1,0,0,2,True,False
646,1,720575940624624432,0,1,0,1,0,0,2,True,False
647,1,720575940632227501,0,1,0,1,0,0,2,True,False
648,1,720575940642773300,0,1,0,1,0,0,2,True,False
649,1,720575940643633352,0,1,0,1,0,0,2,True,False
650,1,720575940643929800,0,1,0,1,0,0,2,True,False
651,1,720575940614989107,0,1,0,1,0,0,2,True,False
652,1,720575940621447350,0,1,0,1,0,0,2,True,False
653,1,720575940622913285,0,1,0,1,0,0,2,True,False
654,1,720575940628683516,0,1,0,1,0,0,2,True,False
655,1,720575940632107033,0,1,0,1,0,0,2,True,False
656,1,720575940632700256,0,1,0,1,0,0,2,True,False
657,1,720575940633468385,0,1,0,1,0,0,2,True,False
658,1,720575940634127770,0,1,0,1,0,0,2,True,False
659,1,720575940639065296,0,1,0,1,0,0,2,True,False
660,1,720575940640460173,0,1,0,1,0,0,2,True,False
661,1,720575940646413108,0,1,0,1,0,0,2,True,False
662,1,720575940606476478,0,1,0,1,0,0,2,True,False
663,1,720575940614486782,0,1,0,1,0,0,2,True,False
664,1,720575940616367133,0,1,0,1,0,0,2,True,False
665,1,720575940619789227,0,1,0,1,0,0,2,True,False
666,1,720575940621820513,0,1,0,1,0,0,2,True,False
667,1,720575940623989247,0,1,0,1,0,0,2,True,False
668,1,720575940624086408,0,1,0,1,0,0,2,True,False
517,2,720575940619674790 720575940632504801,2,2,1,2,2,2,0,False,False
531,2,720575940629075559 720575940636095599,2,2,1,2,2,2,0,False,False
110,1,720575940618681709,2,2,5,2,2,0,0,False,False
317,1,720575940626848275,2,2,3,2,2,0,0,False,False
372,1,720575940635206392,2,2,4,2,2,0,0,False,False
290,1,720575940605636268,1,1,3,1,1,0,0,False,False
293,1,720575940611406042,1,1,3,1,1,0,0,False,False
303,1,720575940616341563,1,1,5,1,1,0,0,False,False
321,1,720575940623463923,1,1,5,1,1,0,0,False,False
324,1,720575940633728173,1,1,5,1,1,0,0,False,False
326,1,720575940628120744,1,1,3,1,1,0,0,False,False
345,1,720575940622402742,1,1,3,1,1,0,0,False,False
378,1,720575940647459460,1,1,5,1,1,0,0,False,False
380,1,720575940631893218,1,1,3,1,1,0,0,False,False
392,1,720575940637638889,1,1,4,1,1,0,0,False,False
404,1,720575940640802163,1,1,1,1,1,0,0,False,False
431,1,720575940614638759,1,1,2,1,1,0,0,False,False
432,1,720575940613302169,1,1,1,1,1,0,0,False,False
439,1,720575940636565872,1,1,2,1,1,0,0,False,False
443,1,720575940620246107,1,1,1,1,1,0,0,False,False
451,1,720575940627906033,1,1,1,1,1,0,0,False,False
504,1,720575940659801985,1,1,1,1,1,0,0,False,False
510,1,720575940633920654,1,1,3,1,1,0,0,False,False
515,1,720575940637028782,1,1,3,1,1,0,0,False,False
521,1,720575940626963593,1,1,1,1,1,0,0,False,False
525,1,720575940624954298,1,1,1,1,1,0,0,False,False
543,1,720575940608740105,1,1,3,1,1,0,0,False,False
544,1,720575940627327294,1,1,2,1,1,0,0,False,False
545,1,720575940605321760,1,1,1,1,1,0,0,False,False
575,1,720575940626201933,1,1,2,1,1,0,0,False,False
576,1,720575940619457088,1,1,1,1,1,0,0,False,False
325,2,720575940627706398 720575940628743496,3,2,4,2,3,2,-2,False,False
313,1,720575940625391112,2,1,3,1,2,0,-2,False,False
368,1,720575940613638041,2,1,6,1,2,0,-2,False,False
379,1,720575940617808418,2,1,4,1,2,0,-2,False,False
385,1,720575940633007953,2,1,3,1,2,0,-2,False,False
445,1,720575940628453847,2,1,1,1,2,0,-2,False,False
464,1,720575940619727380,2,1,1,1,2,0,-2,False,False
516,1,720575940625704714,2,1,2,1,2,0,-2,False,False
524,1,720575940612354983,2,1,2,1,2,0,-2,False,False
573,1,720575940640868184,2,1,1,1,2,0,-2,False,False
578,1,720575940632640908,2,1,1,1,2,0,-2,False,False
0,1,720575940599457990,1,0,5,0,1,0,-2,False,False
1,1,720575940602140862,1,0,5,0,1,0,-2,False,False
2,1,720575940603904496,1,0,5,0,1,0,-2,False,False
3,1,720575940604084704,1,0,5,0,1,0,-2,False,False
4,1,720575940604411616,1,0,5,0,1,0,-2,False,False
6,1,720575940605096550,1,0,5,0,1,0,-2,False,False
7,1,720575940605398048,1,0,5,0,1,0,-2,False,False
8,1,720575940606622082,1,0,5,0,1,0,-2,False,False
9,1,720575940606926722,1,0,5,0,1,0,-2,False,False
10,1,720575940607204530,1,0,5,0,1,0,-2,False,False
11,1,720575940608041923,1,0,5,0,1,0,-2,False,False
12,1,720575940608162652,1,0,5,0,1,0,-2,False,False
13,1,720575940608246281,1,0,5,0,1,0,-2,False,False
14,1,720575940608352690,1,0,5,0,1,0,-2,False,False
15,1,720575940608442379,1,0,5,0,1,0,-2,False,False
16,1,720575940608535876,1,0,5,0,1,0,-2,False,False
17,1,720575940609043925,1,0,5,0,1,0,-2,False,False
18,1,720575940609499000,1,0,5,0,1,0,-2,False,False
20,1,720575940609826884,1,0,5,0,1,0,-2,False,False
21,1,720575940609985860,1,0,5,0,1,0,-2,False,False
22,1,720575940610773602,1,0,5,0,1,0,-2,False,False
23,1,720575940610816881,1,0,5,0,1,0,-2,False,False
